Gmt time,Open,High,Low,Close,Volume
19.10.2021 21:00:00.000,1.16308,1.16331,1.16298,1.16304,283.77
19.10.2021 22:00:00.000,1.16306,1.16360,1.16306,1.16353,970.765
19.10.2021 23:00:00.000,1.16353,1.16353,1.16305,1.16313,984.17
20.10.2021 00:00:00.000,1.16313,1.16353,1.16276,1.16348,2540.9099
20.10.2021 01:00:00.000,1.16347,1.16475,1.16326,1.16421,3658.55
20.10.2021 02:00:00.000,1.16422,1.16432,1.16350,1.16378,1969.1899
20.10.2021 03:00:00.000,1.16378,1.16456,1.16371,1.16438,907.55
20.10.2021 04:00:00.000,1.16437,1.16513,1.16433,1.16507,1310.36
20.10.2021 05:00:00.000,1.16508,1.16520,1.16445,1.16447,1473.8199
20.10.2021 06:00:00.000,1.16449,1.16462,1.16361,1.16387,3235.3899
20.10.2021 07:00:00.000,1.16386,1.16403,1.16168,1.16244,4480.6899
20.10.2021 08:00:00.000,1.16245,1.16303,1.16215,1.16258,2895.9299
20.10.2021 09:00:00.000,1.16258,1.16279,1.16217,1.16247,2321.3201
20.10.2021 10:00:00.000,1.16247,1.16347,1.16212,1.16337,2974.79
20.10.2021 11:00:00.000,1.16337,1.16362,1.16222,1.16228,3015.8999
20.10.2021 12:00:00.000,1.16228,1.16428,1.16216,1.16385,5098.96
20.10.2021 13:00:00.000,1.16386,1.16481,1.16359,1.16478,5084.3198
20.10.2021 14:00:00.000,1.16478,1.16518,1.16428,1.16470,5065.3799
20.10.2021 15:00:00.000,1.16469,1.16491,1.16420,1.16429,4253.2998
20.10.2021 16:00:00.000,1.16427,1.16578,1.16420,1.16561,2868.3999
20.10.2021 17:00:00.000,1.16561,1.16586,1.16501,1.16525,3614.96
20.10.2021 18:00:00.000,1.16526,1.16576,1.16509,1.16556,1420.05
20.10.2021 19:00:00.000,1.16556,1.16567,1.16495,1.16522,1937.62
20.10.2021 20:00:00.000,1.16524,1.16525,1.16476,1.16485,1208.39
20.10.2021 21:00:00.000,1.16482,1.16534,1.16476,1.16483,380.94
20.10.2021 22:00:00.000,1.16485,1.16534,1.16483,1.16520,464.51
20.10.2021 23:00:00.000,1.16517,1.16565,1.16515,1.16523,614.17
21.10.2021 00:00:00.000,1.16522,1.16581,1.16510,1.16565,1877.39
21.10.2021 01:00:00.000,1.16564,1.16631,1.16548,1.16612,1810.35
21.10.2021 02:00:00.000,1.16612,1.16661,1.16604,1.16635,1248.03
21.10.2021 03:00:00.000,1.16636,1.16674,1.16624,1.16647,834.31
21.10.2021 04:00:00.000,1.16649,1.16651,1.16504,1.16514,5350.5098
21.10.2021 05:00:00.000,1.16513,1.16531,1.16481,1.16520,4026.55
21.10.2021 06:00:00.000,1.16520,1.16567,1.16453,1.16470,3909.25
21.10.2021 07:00:00.000,1.16470,1.16470,1.16360,1.16412,4129.27
21.10.2021 08:00:00.000,1.16413,1.16435,1.16341,1.16419,3829.02
21.10.2021 09:00:00.000,1.16418,1.16448,1.16378,1.16413,3072.75
21.10.2021 10:00:00.000,1.16414,1.16427,1.16362,1.16401,3016.26
21.10.2021 11:00:00.000,1.16402,1.16453,1.16387,1.16420,4072.6599
21.10.2021 12:00:00.000,1.16420,1.16509,1.16311,1.16431,7885.27
21.10.2021 13:00:00.000,1.16432,1.16483,1.16402,1.16444,6071.5298
21.10.2021 14:00:00.000,1.16445,1.16516,1.16354,1.16453,7828.9702
21.10.2021 15:00:00.000,1.16452,1.16465,1.16376,1.16416,4618.7402
21.10.2021 16:00:00.000,1.16416,1.16436,1.16340,1.16359,2179.6699
21.10.2021 17:00:00.000,1.16358,1.16396,1.16260,1.16266,2619.3999
21.10.2021 18:00:00.000,1.16267,1.16277,1.16219,1.16238,1721.85
21.10.2021 19:00:00.000,1.16239,1.16253,1.16206,1.16222,1543.79
21.10.2021 20:00:00.000,1.16220,1.16246,1.16194,1.16215,1070
21.10.2021 21:00:00.000,1.16212,1.16259,1.16198,1.16256,436.21
21.10.2021 22:00:00.000,1.16254,1.16254,1.16235,1.16245,474.59
21.10.2021 23:00:00.000,1.16245,1.16262,1.16228,1.16246,623.05
22.10.2021 00:00:00.000,1.16249,1.16279,1.16210,1.16255,4499.3501
22.10.2021 01:00:00.000,1.16255,1.16318,1.16247,1.16291,4977.2002
22.10.2021 02:00:00.000,1.16290,1.16296,1.16258,1.16280,3845.9399
22.10.2021 03:00:00.000,1.16280,1.16293,1.16257,1.16270,3473.3501
22.10.2021 04:00:00.000,1.16271,1.16289,1.16246,1.16257,2317.8301
22.10.2021 05:00:00.000,1.16258,1.16293,1.16251,1.16267,2612.9199
22.10.2021 06:00:00.000,1.16266,1.16381,1.16232,1.16362,10845.9502
22.10.2021 07:00:00.000,1.16362,1.16465,1.16350,1.16420,14171.8398
22.10.2021 08:00:00.000,1.16418,1.16464,1.16389,1.16411,10033.8301
22.10.2021 09:00:00.000,1.16411,1.16425,1.16336,1.16422,3716.8201
22.10.2021 10:00:00.000,1.16420,1.16431,1.16361,1.16365,3884.55
22.10.2021 11:00:00.000,1.16366,1.16440,1.16310,1.16310,3628.8101
22.10.2021 12:00:00.000,1.16311,1.16389,1.16245,1.16371,5020.1099
22.10.2021 13:00:00.000,1.16370,1.16473,1.16331,1.16447,5758.1602
22.10.2021 14:00:00.000,1.16450,1.16511,1.16406,1.16458,6321.8398
22.10.2021 15:00:00.000,1.16454,1.16556,1.16253,1.16319,11055.4297
22.10.2021 16:00:00.000,1.16319,1.16346,1.16218,1.16323,4443.1001
22.10.2021 17:00:00.000,1.16323,1.16338,1.16240,1.16303,2199.1201
22.10.2021 18:00:00.000,1.16304,1.16391,1.16295,1.16362,1459.78
22.10.2021 19:00:00.000,1.16362,1.16436,1.16351,1.16433,1477.23
22.10.2021 20:00:00.000,1.16435,1.16452,1.16392,1.16395,1432.1899
22.10.2021 21:00:00.000,1.16395,1.16395,1.16395,1.16395,0
22.10.2021 22:00:00.000,1.16395,1.16395,1.16395,1.16395,0
22.10.2021 23:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 00:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 01:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 02:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 03:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 04:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 05:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 06:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 07:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 08:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 09:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 10:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 11:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 12:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 13:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 14:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 15:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 16:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 17:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 18:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 19:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 20:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 21:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 22:00:00.000,1.16395,1.16395,1.16395,1.16395,0
23.10.2021 23:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 00:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 01:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 02:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 03:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 04:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 05:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 06:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 07:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 08:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 09:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 10:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 11:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 12:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 13:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 14:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 15:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 16:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 17:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 18:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 19:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 20:00:00.000,1.16395,1.16395,1.16395,1.16395,0
24.10.2021 21:00:00.000,1.16382,1.16417,1.16380,1.16391,332.77
24.10.2021 22:00:00.000,1.16391,1.16450,1.16391,1.16446,733.64
24.10.2021 23:00:00.000,1.16446,1.16446,1.16356,1.16391,777.97
25.10.2021 00:00:00.000,1.16393,1.16482,1.16389,1.16455,2545.1699
25.10.2021 01:00:00.000,1.16455,1.16467,1.16391,1.16428,2489.4199
25.10.2021 02:00:00.000,1.16429,1.16494,1.16414,1.16487,1190.1801
25.10.2021 03:00:00.000,1.16487,1.16648,1.16485,1.16638,2564.97
25.10.2021 04:00:00.000,1.16637,1.16649,1.16584,1.16599,1386.09
25.10.2021 05:00:00.000,1.16599,1.16600,1.16553,1.16570,2093.5801
25.10.2021 06:00:00.000,1.16569,1.16615,1.16423,1.16447,3858.3501
25.10.2021 07:00:00.000,1.16448,1.16644,1.16410,1.16581,4445.0601
25.10.2021 08:00:00.000,1.16584,1.16599,1.16452,1.16498,4276.3999
25.10.2021 09:00:00.000,1.16497,1.16499,1.16226,1.16268,6978.1401
25.10.2021 10:00:00.000,1.16267,1.16272,1.16194,1.16237,3557.8401
25.10.2021 11:00:00.000,1.16237,1.16267,1.16032,1.16077,4298.3301
25.10.2021 12:00:00.000,1.16076,1.16091,1.15907,1.15947,10809.8096
25.10.2021 13:00:00.000,1.15947,1.16134,1.15934,1.16115,6291.9902
25.10.2021 14:00:00.000,1.16114,1.16143,1.16069,1.16130,5501.3101
25.10.2021 15:00:00.000,1.16128,1.16150,1.16101,1.16101,3587.5701
25.10.2021 16:00:00.000,1.16099,1.16107,1.16047,1.16055,2448.5901
25.10.2021 17:00:00.000,1.16057,1.16127,1.16057,1.16112,1196.0601
25.10.2021 18:00:00.000,1.16114,1.16168,1.16112,1.16128,1282.8101
25.10.2021 19:00:00.000,1.16129,1.16133,1.16077,1.16125,992.44
25.10.2021 20:00:00.000,1.16125,1.16127,1.16080,1.16080,609.34
25.10.2021 21:00:00.000,1.16080,1.16123,1.16080,1.16112,416.33
25.10.2021 22:00:00.000,1.16107,1.16119,1.16075,1.16077,901.7143
25.10.2021 23:00:00.000,1.16078,1.16092,1.16058,1.16087,471.05
26.10.2021 00:00:00.000,1.16087,1.16101,1.15989,1.16040,2846.1599
26.10.2021 01:00:00.000,1.16039,1.16096,1.16020,1.16038,2491.8701
26.10.2021 02:00:00.000,1.16039,1.16072,1.15980,1.16013,2121.8799
26.10.2021 03:00:00.000,1.16014,1.16015,1.15968,1.16008,1176.49
26.10.2021 04:00:00.000,1.16006,1.16044,1.15986,1.16042,1058.55
26.10.2021 05:00:00.000,1.16041,1.16053,1.16005,1.16025,1391.8101
26.10.2021 06:00:00.000,1.16027,1.16064,1.16016,1.16046,3214.3201
26.10.2021 07:00:00.000,1.16047,1.16063,1.15941,1.15979,6055.7402
26.10.2021 08:00:00.000,1.15980,1.16133,1.15969,1.16085,4600.0898
26.10.2021 09:00:00.000,1.16084,1.16179,1.16055,1.16162,3376.3601
26.10.2021 10:00:00.000,1.16163,1.16246,1.16157,1.16223,3197.4399
26.10.2021 11:00:00.000,1.16224,1.16257,1.16159,1.16159,3468.4299
26.10.2021 12:00:00.000,1.16158,1.16209,1.16111,1.16176,4570.3799
26.10.2021 13:00:00.000,1.16177,1.16224,1.16016,1.16108,4948.3999
26.10.2021 14:00:00.000,1.16107,1.16126,1.15905,1.15932,6665.5898
26.10.2021 15:00:00.000,1.15932,1.15971,1.15848,1.15901,4867.5898
26.10.2021 16:00:00.000,1.15899,1.15927,1.15854,1.15870,1761.67
26.10.2021 17:00:00.000,1.15869,1.15957,1.15866,1.15949,1853.91
26.10.2021 18:00:00.000,1.15947,1.15998,1.15947,1.15969,869.65
26.10.2021 19:00:00.000,1.15970,1.16002,1.15966,1.15982,749.71
26.10.2021 20:00:00.000,1.15984,1.16009,1.15959,1.15959,581.33
26.10.2021 21:00:00.000,1.15959,1.15970,1.15873,1.15923,2732.5
26.10.2021 22:00:00.000,1.15923,1.15952,1.15923,1.15947,1943.9625
26.10.2021 23:00:00.000,1.15948,1.15965,1.15938,1.15962,265.83
27.10.2021 00:00:00.000,1.15962,1.16043,1.15958,1.16023,1981.52
27.10.2021 01:00:00.000,1.16024,1.16043,1.15979,1.15987,2102.99
27.10.2021 02:00:00.000,1.15988,1.16006,1.15976,1.15987,1080.5699
27.10.2021 03:00:00.000,1.15986,1.16039,1.15982,1.16014,880.46
27.10.2021 04:00:00.000,1.16014,1.16051,1.16001,1.16033,670.23
27.10.2021 05:00:00.000,1.16033,1.16041,1.15955,1.15960,1148.75
27.10.2021 06:00:00.000,1.15960,1.16078,1.15953,1.16061,2295.1101
27.10.2021 07:00:00.000,1.16060,1.16130,1.16020,1.16051,4668.4502
27.10.2021 08:00:00.000,1.16051,1.16063,1.15919,1.15948,5492.98
27.10.2021 09:00:00.000,1.15948,1.15971,1.15849,1.15913,4872.1099
27.10.2021 10:00:00.000,1.15914,1.15954,1.15870,1.15943,4151.3198
27.10.2021 11:00:00.000,1.15944,1.16076,1.15936,1.16047,4603.6899
27.10.2021 12:00:00.000,1.16046,1.16259,1.16036,1.16179,6577.5698
27.10.2021 13:00:00.000,1.16179,1.16213,1.16124,1.16180,5908.1201
27.10.2021 14:00:00.000,1.16176,1.16241,1.15950,1.15971,12276.3398
27.10.2021 15:00:00.000,1.15973,1.16016,1.15880,1.15999,5741.3999
27.10.2021 16:00:00.000,1.15999,1.16093,1.15984,1.16087,3904.0601
27.10.2021 17:00:00.000,1.16087,1.16160,1.16078,1.16153,2474.6001
27.10.2021 18:00:00.000,1.16152,1.16161,1.16087,1.16090,1311.11
27.10.2021 19:00:00.000,1.16092,1.16093,1.15988,1.16000,2990.3401
27.10.2021 20:00:00.000,1.15999,1.16042,1.15988,1.16027,880.81
27.10.2021 21:00:00.000,1.16027,1.16031,1.16015,1.16017,179.79
27.10.2021 22:00:00.000,1.16025,1.16049,1.16016,1.16023,684.06
27.10.2021 23:00:00.000,1.16026,1.16026,1.15982,1.15982,829.5
28.10.2021 00:00:00.000,1.15984,1.16013,1.15900,1.15924,2180.78
28.10.2021 01:00:00.000,1.15925,1.16045,1.15892,1.16040,2944.3201
28.10.2021 02:00:00.000,1.16039,1.16096,1.16024,1.16089,3043.1101
28.10.2021 03:00:00.000,1.16089,1.16089,1.16029,1.16057,1432.59
28.10.2021 04:00:00.000,1.16056,1.16072,1.16035,1.16066,1365.59
28.10.2021 05:00:00.000,1.16065,1.16077,1.16004,1.16009,1536.41
28.10.2021 06:00:00.000,1.16008,1.16061,1.15961,1.15980,3782.95
28.10.2021 07:00:00.000,1.15979,1.16137,1.15952,1.16083,4926.0898
28.10.2021 08:00:00.000,1.16083,1.16144,1.15832,1.15900,6853.7202
28.10.2021 09:00:00.000,1.15899,1.15935,1.15821,1.15927,5229.54
28.10.2021 10:00:00.000,1.15927,1.16070,1.15908,1.16062,3811.53
28.10.2021 11:00:00.000,1.16064,1.16177,1.15919,1.15967,6109.6699
28.10.2021 12:00:00.000,1.15968,1.16359,1.15822,1.16298,14708.75
28.10.2021 13:00:00.000,1.16302,1.16599,1.16244,1.16573,13296.1201
28.10.2021 14:00:00.000,1.16573,1.16865,1.16572,1.16757,11206.3301
28.10.2021 15:00:00.000,1.16755,1.16921,1.16744,1.16842,6622.5801
28.10.2021 16:00:00.000,1.16840,1.16883,1.16774,1.16783,3833.3601
28.10.2021 17:00:00.000,1.16783,1.16884,1.16710,1.16875,5441.98
28.10.2021 18:00:00.000,1.16873,1.16891,1.16814,1.16835,1733.16
28.10.2021 19:00:00.000,1.16836,1.16843,1.16791,1.16804,2444.96
28.10.2021 20:00:00.000,1.16802,1.16847,1.16779,1.16785,1914.91
28.10.2021 21:00:00.000,1.16780,1.16835,1.16763,1.16812,1189.78
28.10.2021 22:00:00.000,1.16812,1.16839,1.16796,1.16838,2389.585
28.10.2021 23:00:00.000,1.16836,1.16869,1.16808,1.16821,859.21
29.10.2021 00:00:00.000,1.16821,1.16899,1.16799,1.16842,3398.1499
29.10.2021 01:00:00.000,1.16843,1.16859,1.16747,1.16772,2897.8799
29.10.2021 02:00:00.000,1.16773,1.16773,1.16730,1.16759,1610.49
29.10.2021 03:00:00.000,1.16758,1.16774,1.16734,1.16764,1322.17
29.10.2021 04:00:00.000,1.16762,1.16772,1.16638,1.16642,1548.79
29.10.2021 05:00:00.000,1.16643,1.16739,1.16637,1.16675,2452.8999
29.10.2021 06:00:00.000,1.16677,1.16708,1.16580,1.16629,3816.51
29.10.2021 07:00:00.000,1.16629,1.16757,1.16623,1.16702,5839.75
29.10.2021 08:00:00.000,1.16705,1.16711,1.16491,1.16504,6800.3501
29.10.2021 09:00:00.000,1.16510,1.16552,1.16449,1.16530,5352.3701
29.10.2021 10:00:00.000,1.16528,1.16566,1.16483,1.16528,4360.7202
29.10.2021 11:00:00.000,1.16527,1.16540,1.16455,1.16471,3339.6499
29.10.2021 12:00:00.000,1.16468,1.16480,1.16211,1.16257,8780.1299
29.10.2021 13:00:00.000,1.16255,1.16357,1.16182,1.16192,6682.8999
29.10.2021 14:00:00.000,1.16193,1.16193,1.15651,1.15711,12760.6104
29.10.2021 15:00:00.000,1.15713,1.15773,1.15454,1.15496,10469.4199
29.10.2021 16:00:00.000,1.15495,1.15517,1.15350,1.15384,5005.3301
